date,supply,demand,investment,policy,technology,total
20241102,18.889267302373742,16.528109027561317,3.128187269927199e-05,0.0,0.0,10.74327706909568
20241103,17.944803937255056,15.70170357618325,2.9717779064308393e-05,0.0,0.0,10.206113215640896
20241104,17.047563740392302,14.916618397374087,2.823189011109297e-05,0.0,0.0,9.69580755485885
20241105,16.195185553372685,14.170787477505382,2.6820295605538322e-05,0.0,0.0,9.211017177115906
20241106,15.38542627570405,13.462248103630111,2.5479280825261406e-05,0.0,0.0,8.750466318260111
20241107,14.616154961918847,12.789135698448606,2.4205316783998335e-05,0.0,0.0,8.312943002347104
20241108,13.885347213822904,12.149678913526175,2.2995050944798418e-05,0.0,0.0,7.897295852229749
20241109,13.191079853131757,11.542194967849866,2.1845298397558495e-05,0.0,0.0,7.502431059618261
20241110,12.531525860475169,10.965085219457373,2.075303347768057e-05,0.0,0.0,7.1273095066373475
20241111,11.90494956745141,10.416830958484503,1.9715381803796542e-05,0.0,0.0,6.77094403130548
20241112,11.30970208907884,9.895989410560277,1.8729612713606715e-05,0.0,0.0,6.432396829740206
20241113,10.744216984624897,9.401189940032264,1.779313207792638e-05,0.0,0.0,6.110776988253195
20241114,10.207006135393652,8.93113044303065,1.690347547403006e-05,0.0,0.0,5.805238138840535
20241115,9.69665582862397,8.484573920879116,1.6058301700328556e-05,0.0,0.0,5.514976231898508
20241116,9.21182303719277,8.06034522483516,1.5255386615312127e-05,0.0,0.0,5.239227420303583
20241117,8.751231885333132,7.657327963593402,1.449261728454652e-05,0.0,0.0,4.977266049288403
20241118,8.313670291066474,7.2744615654137315,1.3767986420319193e-05,0.0,0.0,4.728402746823983
20241119,7.89798677651315,6.910738487143044,1.3079587099303233e-05,0.0,0.0,4.4919826094827835
20241120,7.503087437687492,6.565201562785892,1.242560774433807e-05,0.0,0.0,4.267383479008644
20241121,7.127933065803117,6.2369414846465965,1.1804327357121166e-05,0.0,0.0,4.054014305058211
20241122,6.771536412512961,5.925094410414267,1.1214110989265108e-05,0.0,0.0,3.8513135898053004
20241123,6.432959591887313,5.628839689893553,1.0653405439801852e-05,0.0,0.0,3.6587479103150358
20241124,6.111311612292947,5.347397705398875,1.0120735167811759e-05,0.0,0.0,3.4758105147992837
20241125,5.805746031678299,5.080027820128931,9.61469840942117e-06,0.0,0.0,3.302019989059319
20241126,5.515458730094384,4.826026429122485,9.13396348895011e-06,0.0,0.0,3.1369189896063534
20241127,5.239685793589665,4.58472510766636,8.677265314502605e-06,0.0,0.0,2.980073040126036
20241128,4.977701503910182,4.355488852283042,8.243402048777475e-06,0.0,0.0,2.831069388119734
20241129,4.728816428714673,4.13771440966889,7.8312319463386e-06,0.0,0.0,2.6895159187137474
20241130,18.09237560727894,15.830828689185443,7.4396703490216705e-06,0.0,0.0,10.29004012277806
20241201,17.187756826914992,15.03928725472617,7.067686831570586e-06,0.0,0.0,9.775538116639156
20241202,16.32836898556924,14.287322891989861,6.714302489992056e-06,0.0,0.0,9.286761210807198
20241203,15.51195053629078,13.572956747390368,6.378587365492453e-06,0.0,0.0,8.822423150266838
20241204,14.73635300947624,12.894308910020849,6.05965799721783e-06,0.0,0.0,8.381301992753494
20241205,13.999535359002428,12.249593464519805,5.756675097356939e-06,0.0,0.0,7.96223689311582
20241206,13.299558591052305,11.637113791293814,5.4688413424890915e-06,0.0,0.0,7.564125048460029
20241207,12.634580661499689,11.055258101729123,5.195399275364637e-06,0.0,0.0,7.1859187960370265
20241208,12.002851628424704,10.502495196642666,4.935629311596405e-06,0.0,0.0,6.826622856235175
20241209,11.402709047003468,9.977370436810533,4.688847846016585e-06,0.0,0.0,6.485291713423416
20241210,10.832573594653294,9.478501914970007,4.454405453715756e-06,0.0,0.0,6.161027127752245
20241211,10.290944914920628,9.004576819221507,4.231685181029968e-06,0.0,0.0,5.8529757713646315
20241212,9.776397669174596,8.55434797826043,4.02010092197847e-06,0.0,0.0,5.560326982796401
20241213,9.287577785715866,8.12663057934741,3.819095875879546e-06,0.0,0.0,5.28231063365658
20241214,8.823198896430073,7.720299050380039,3.6281410820855687e-06,0.0,0.0,5.018195101973752
20241215,8.38203895160857,7.334284097861036,3.44673402798129e-06,0.0,0.0,4.767285346875063
20241216,7.962937004028141,6.967569892967984,3.2743973265822252e-06,0.0,0.0,4.528921079531311
20241217,7.564790153826733,6.619191398319584,3.110677460253114e-06,0.0,0.0,4.302475025554744
20241218,7.186550646135396,6.288231828403605,2.955143587240458e-06,0.0,0.0,4.087351274277007
20241219,6.827223113828627,5.973820236983425,2.807386407878435e-06,0.0,0.0,3.882983710563157
20241220,6.485861958137195,5.6751292251342536,2.667017087484513e-06,0.0,0.0,3.6888345250349994
20241221,6.161568860230335,5.39137276387754,2.5336662331102873e-06,0.0,0.0,3.5043927987832486
20241222,5.853490417218818,5.1218041256836635,2.4069829214547726e-06,0.0,0.0,3.3291731588440863
20241223,5.560815896357877,4.8657139193994805,2.286633775382034e-06,0.0,0.0,3.162714500901882
20241224,5.282775101539983,4.622428223429506,2.172302086612932e-06,0.0,0.0,3.0045787758567877
20241225,5.0186363464629835,4.391306812258031,2.0636869822822854e-06,0.0,0.0,2.854349837063948
20241226,4.767704529139834,4.171741471645129,1.960502633168171e-06,0.0,0.0,2.711632345210751
20241227,4.529319302682842,3.9631543980628723,1.8624775015097624e-06,0.0,0.0,2.576050727950213
20241228,4.3028533375487,3.7649966781597284,1.7693536264342743e-06,0.0,0.0,2.4472481915527022
20241229,4.087710670671265,3.576746844251742,1.6808859451125605e-06,0.0,0.0,2.324885781975067
20241230,3.8833251371377013,3.3979095020391545,1.5968416478569325e-06,0.0,0.0,2.2086414928763136
20241231,14.889158880280817,13.028014026937196,1.5169995654640858e-06,0.0,0.0,8.4682094182325
20250101,14.144700936266776,12.376613325590336,1.4411495871908815e-06,0.0,0.0,8.044798947320874
20250102,13.437465889453437,11.757782659310818,1.3690921078313372e-06,0.0,0.0,7.6425589999548285
20250103,12.765592594980765,11.169893526345277,1.3006375024397704e-06,0.0,0.0,7.260431049957088
20250104,12.127312965231726,10.611398850028012,1.2356056273177818e-06,0.0,0.0,6.897409497459233
20250105,11.520947316970139,10.08082890752661,1.1738253459518927e-06,0.0,0.0,6.55253902258627
20250106,10.94489995112163,9.57678746215028,1.115134078654298e-06,0.0,0.0,6.224912071456957
20250107,10.39765495356555,9.097948089042767,1.0593773747215832e-06,0.0,0.0,5.913666467884109
20250108,9.877772205887272,8.643050684590628,1.006408505985504e-06,0.0,0.0,5.617983144489904
20250109,9.383883595592907,8.210898150361096,9.560880806862288e-07,0.0,0.0,5.337083987265407
20250110,8.914689415813262,7.800353242843041,9.082836766519173e-07,0.0,0.0,5.070229787902137
20250111,8.468954945022599,7.410335580700889,8.628694928193214e-07,0.0,0.0,4.81671829850703
20250112,8.04550719777147,7.039818801665844,8.197260181783553e-07,0.0,0.0,4.575882383581679
20250113,7.643231837882896,6.6878278615825515,7.787397172694375e-07,0.0,0.0,4.347088264402594
20250114,7.26107024598875,6.353436468503424,7.398027314059656e-07,0.0,0.0,4.129733851182465
20250115,6.898016733689312,6.0357646450782525,7.028125948356673e-07,0.0,0.0,3.923247158623341
20250116,6.553115897004846,5.733976412824339,6.676719650938839e-07,0.0,0.0,3.727084800692174
20250117,6.225460102154604,5.447277592183122,6.342883668391897e-07,0.0,0.0,3.5407305606575648
20250118,5.914187097046874,5.174913712573965,6.025739484972302e-07,0.0,0.0,3.363694032624687
20250119,5.61847774219453,4.916168026945266,5.724452510723686e-07,0.0,0.0,3.1955093309934526
20250120,5.337553855084804,4.670359625598003,5.438229885187502e-07,0.0,0.0,3.0357338644437797
20250121,5.070676162330563,4.436841644318103,5.166318390928127e-07,0.0,0.0,2.8839471712215907
20250122,4.817142354214035,4.214999562102197,4.908002471381721e-07,0.0,0.0,2.7397498126605107
20250123,4.576285236503333,4.004249583997088,4.662602347812635e-07,0.0,0.0,2.6027623220274854
20250124,4.347470974678166,3.8040371047972332,4.429472230422003e-07,0.0,0.0,2.472624205926111
20250125,4.130097425944258,3.6138352495573716,4.2079986189009026e-07,0.0,0.0,2.3489929956298052
20250126,3.9235925546470445,3.433143487079503,3.997598687955857e-07,0.0,0.0,2.231543345848315
20250127,3.7274129269146923,3.2614863127255274,3.797718753558064e-07,0.0,0.0,2.119966178555899
20250128,3.5410422805689574,3.0984119970892507,3.6078328158801606e-07,0.0,0.0,2.013967869628104
20250129,3.363990166540509,2.943491397234788,3.4274411750861524e-07,0.0,0.0,1.9132694761466986
20250130,3.1957906582134834,2.7963168273730483,3.256069116331845e-07,0.0,0.0,1.8176060023393634
20250131,19.03600112530281,16.656500986004396,3.0932656605152524e-07,0.0,0.0,10.826725702222395
20250201,18.084201069037668,15.823675936704175,2.9386023774894894e-07,0.0,0.0,10.285389417111274
20250202,17.179991015585784,15.032492139868966,2.7916722586150146e-07,0.0,0.0,9.77111994625571
20250203,16.320991464806493,14.280867532875517,2.652088645684264e-07,0.0,0.0,9.282563948942926
20250204,15.504941891566167,13.56682415623174,2.51948421340005e-07,0.0,0.0,8.818435751495777
20250205,14.729694796987857,12.888482948420153,2.3935100027300476e-07,0.0,0.0,8.377513963920988
20250206,13.993210057138464,12.244058800999145,2.273834502593545e-07,0.0,0.0,7.958638265724939
20250207,13.29354955428154,11.631855860949187,2.1601427774638676e-07,0.0,0.0,7.560706352438691
20250208,12.628872076567463,11.050263067901728,2.052135638590674e-07,0.0,0.0,7.182671034816756
20250209,11.99742847273909,10.497749914506642,1.9495288566611403e-07,0.0,0.0,6.823537483075919
20250210,11.397557049102135,9.97286241878131,1.8520524138280833e-07,0.0,0.0,6.482360608922122
20250211,10.827679196647027,9.474219297842243,1.759449793136679e-07,0.0,0.0,6.158242578476016
20250212,10.286295236814675,9.00050833295013,1.671477303479845e-07,0.0,0.0,5.850330449552215
20250213,9.77198047497394,8.550482916302622,1.5879034383058527e-07,0.0,0.0,5.557813927074604
20250214,9.283381451225242,8.122958770487491,1.50850826639056e-07,0.0,0.0,5.279923230720872
20250215,8.81921237866398,7.716810831963116,1.433082853071032e-07,0.0,0.0,5.015927069184829
20250216,8.37825175973078,7.330970290364959,1.3614287104174804e-07,0.0,0.0,4.765130715725587
20250217,7.959339171744241,6.964421775846711,1.2933572748966064e-07,0.0,0.0,4.526874179939308
20250218,7.5613722131570285,6.616200687054375,1.2286894111517762e-07,0.0,0.0,4.300530470942341
20250219,7.183303602499176,6.285390652701656,1.1672549405941873e-07,0.0,0.0,4.085503947395225
20250220,6.824138422374217,5.971121120066573,1.1088921935644779e-07,0.0,0.0,3.8812287500254627
20250221,6.482931501255506,5.672565064063244,1.0534475838862539e-07,0.0,0.0,3.6871673125241897
20250222,6.15878492619273,5.3889368108600815,1.0007752046919411e-07,0.0,0.0,3.5028089468979795
20250223,5.8508456798830935,5.119489970317077,9.50736444457344e-08,0.0,0.0,3.327668499553081
20250224,5.558303395888939,4.863515471801223,9.031996222344767e-08,0.0,0.0,3.1612850745754266
20250225,5.280388226094492,4.620339698211161,8.580396411227528e-08,0.0,0.0,3.0032208208466553
20250226,5.016368814789767,4.389322713300603,8.151376590666152e-08,0.0,0.0,2.853059779804323
20250227,4.765550374050279,4.169856577635573,7.743807761132844e-08,0.0,0.0,2.7104067908141065
20250228,20.527272855347764,17.961363748753794,7.356617373076201e-08,0.0,0.0,11.6748864512734
20250301,19.500909212580375,17.063295561316103,6.98878650442239e-08,0.0,0.0,11.09114212870973
20250302,18.525863751951356,16.210130783250296,6.639347179201271e-08,0.0,0.0,10.536585022274242
20250303,17.599570564353787,15.39962424408778,6.307379820241207e-08,0.0,0.0,10.00975577116053
20250304,16.719592036136095,14.62964303188339,5.992010829229146e-08,0.0,0.0,9.509267982602502
20250305,15.88361243432929,13.89816088028922,5.6924102877676886e-08,0.0,0.0,9.033804583472376
20250306,15.089431812612824,13.203252836274759,5.407789773379304e-08,0.0,0.0,8.582114354298758
20250307,14.334960221982183,12.543090194461021,5.1374002847103385e-08,0.0,0.0,8.15300863658382
20250308,13.618212210883073,11.915935684737969,4.880530270474821e-08,0.0,0.0,7.745358204754628
20250309,12.937301600338918,11.32013890050107,4.6365037569510795e-08,0.0,0.0,7.358090294516895
20250310,12.290436520321972,10.754131955476016,4.404678569103525e-08,0.0,0.0,6.990185779791051
20250311,11.675914694305872,10.216425357702214,4.1844446406483485e-08,0.0,0.0,6.640676490801498
20250312,11.092118959590579,9.705604089817102,3.975222408615931e-08,0.0,0.0,6.308642666261423
20250313,10.537513011611049,9.220323885326247,3.776461288185134e-08,0.0,0.0,5.993210532948351
20250314,10.010637361030495,8.759307691059934,3.587638223775877e-08,0.0,0.0,5.693550006300933
20250315,9.51010549297897,8.321342306506937,3.4082563125870834e-08,0.0,0.0,5.408872505985887
20250316,9.034600218330022,7.905275191181589,3.237843496957729e-08,0.0,0.0,5.138428880686591
20250317,8.58287020741352,7.51001143162251,3.075951322109843e-08,0.0,0.0,4.881507436652263
20250318,8.153726697042844,7.134510860041384,2.9221537560043507e-08,0.0,0.0,4.637432064819648
20250319,7.746040362190701,6.777785317039314,2.776046068204133e-08,0.0,0.0,4.405560461578666
20250320,7.358738344081166,6.438896051187347,2.6372437647939262e-08,0.0,0.0,4.1852824384997325
20250321,6.990801426877107,6.11695124862798,2.5053815765542297e-08,0.0,0.0,3.976018316574746
20250322,6.641261355533252,5.811103686196581,2.3801124977265182e-08,0.0,0.0,3.777217400746008
20250323,6.309198287756589,5.5205485018867515,2.261106872840192e-08,0.0,0.0,3.5883565307087073
20250324,5.993738373368759,5.244521076792414,2.1480515291981826e-08,0.0,0.0,3.4089387041732717
20250325,5.69405145470032,4.982295022952793,2.0406489527382732e-08,0.0,0.0,3.238491768964608
20250326,5.409348881965304,4.733180271805153,1.9386165051013594e-08,0.0,0.0,3.076567180516378
20250327,5.138881437867038,4.496521258214895,1.8416856798462913e-08,0.0,0.0,2.9227388214905585
20250328,4.881937365973686,4.27169519530415,1.7496013958539767e-08,0.0,0.0,2.77660188041603
20250329,4.637840497675001,4.058110435538942,1.6621213260612777e-08,0.0,0.0,2.6377717863952284
20250330,4.405948472791251,3.8552049137619946,1.5790152597582138e-08,0.0,0.0,2.5058831970754674
20250331,20.185651049151687,17.662444668073896,1.500064496770303e-08,0.0,0.0,11.48058903722169
20250401,19.176368496694103,16.7793224346702,1.4250612719317877e-08,0.0,0.0,10.906559585360608
20250402,18.217550071859396,15.940356312936688,1.3538082083351983e-08,0.0,0.0,10.361231606092577
20250403,17.306672568266425,15.143338497289852,1.2861177979184383e-08,0.0,0.0,9.843170025787947
20250404,16.441338939853104,14.386171572425358,1.2218119080225163e-08,0.0,0.0,9.35101152449855
20250405,15.619271992860448,13.66686299380409,1.1607213126213904e-08,0.0,0.0,8.88346094827362
20250406,14.838308393217424,12.983519844113884,1.1026852469903208e-08,0.0,0.0,8.43928790085994
20250407,14.096392973556553,12.334343851908189,1.0475509846408047e-08,0.0,0.0,8.017323505816943
20250408,13.391573324878724,11.71762665931278,9.951734354087645e-09,0.0,0.0,7.616457330526095
20250409,12.721994658634788,11.13174532634714,9.454147636383262e-09,0.0,0.0,7.23563446399979
20250410,12.085894925703048,10.575158060029782,8.981440254564098e-09,0.0,0.0,6.8738527407998005
20250411,11.481600179417896,10.046400157028293,8.532368241835893e-09,0.0,0.0,6.530160103759811
20250412,10.907520170447,9.544080149176878,8.1057498297441e-09,0.0,0.0,6.20365209857182
20250413,10.36214416192465,9.066876141718033,7.700462338256894e-09,0.0,0.0,5.893469493643228
20250414,9.844036953828418,8.613532334632131,7.31543922134405e-09,0.0,0.0,5.598796018961066
20250415,9.351835106136997,8.182855717900525,6.949667260276847e-09,0.0,0.0,5.318856218013014
20250416,8.884243350830147,7.773712932005498,6.602183897263005e-09,0.0,0.0,5.052913407112363
20250417,8.440031183288639,7.385027285405223,6.272074702399854e-09,0.0,0.0,4.800267736756744
20250418,8.018029624124207,7.015775921134962,5.958470967279861e-09,0.0,0.0,4.560254349918907
20250419,7.617128142917996,6.664987125078214,5.660547418915868e-09,0.0,0.0,4.332241632422961
20250420,7.236271735772096,6.331737768824302,5.377520047970074e-09,0.0,0.0,4.115629550801813
20250421,6.874458148983491,6.015150880383087,5.108644045571571e-09,0.0,0.0,3.9098480732617227
20250422,6.530735241534316,5.714393336363932,4.8532118432929915e-09,0.0,0.0,3.7143556695986355
20250423,6.2041984794576,5.428673669545735,4.610551251128341e-09,0.0,0.0,3.5286378861187035
20250424,5.89398855548472,5.157239986068448,4.380023688571924e-09,0.0,0.0,3.352205991812768
20250425,5.599289127710484,4.899377986765026,4.161022504143328e-09,0.0,0.0,3.18459569222213
20250426,5.319324671324959,4.6544090874267745,3.9529713789361616e-09,0.0,0.0,3.0253659076110235
20250427,5.053358437758711,4.421688633055435,3.755322809989353e-09,0.0,0.0,2.874097612230472
20250428,4.800690515870776,4.200604201402664,3.567556669489885e-09,0.0,0.0,2.730392731618949
20250429,4.560655990077237,3.99057399133253,3.3891788360153906e-09,0.0,0.0,2.593873095038001
20250430,20.332623190573376,17.791045291765904,3.219719894214621e-09,0.0,0.0,11.5641794402861
20250501,19.315992031044704,16.901493027177608,3.05873389950389e-09,0.0,0.0,10.985970468271796
20250502,18.35019242949247,16.056418375818726,2.9057972045286955e-09,0.0,0.0,10.436671944858205
20250503,17.432682808017844,15.253597457027789,2.760507344302261e-09,0.0,0.0,9.914838347615293
20250504,16.56104866761695,14.4909175841764,2.6224819770871475e-09,0.0,0.0,9.419096430234529
20250505,15.732996234236102,13.766371704967579,2.49135787823279e-09,0.0,0.0,8.948141608722802
20250506,14.946346422524297,13.078053119719199,2.3667899843211503e-09,0.0,0.0,8.500734528286662
20250507,14.19902910139808,12.424150463733238,2.248450485105093e-09,0.0,0.0,8.075697801872328
20250508,13.489077646328175,11.802942940546576,2.136027960849838e-09,0.0,0.0,7.671912911778711
20250509,12.814623764011765,11.212795793519247,2.029226562807346e-09,0.0,0.0,7.288317266189774
20250510,12.173892575811177,10.652156003843285,1.9277652346669786e-09,0.0,0.0,6.923901402880285
20250511,11.565197947020618,10.119548203651119,1.8313769729336296e-09,0.0,0.0,6.577706332736271
20250512,10.986938049669586,9.613570793468563,1.739808124286948e-09,0.0,0.0,6.248821016099457
20250513,10.437591147186106,9.132892253795134,1.6528177180726006e-09,0.0,0.0,5.936379965294484
20250514,9.9157115898268,8.676247641105377,1.5701768321689705e-09,0.0,0.0,5.639560967029759
20250515,9.41992601033546,8.242435259050108,1.491667990560522e-09,0.0,0.0,5.357582918678272
20250516,8.948929709818687,7.830313496097602,1.4170845910324957e-09,0.0,0.0,5.089703772744358
20250517,8.501483224327753,7.438797821292722,1.3462303614808708e-09,0.0,0.0,4.83521858410714
20250518,8.076409063111365,7.066857930228085,1.2789188434068273e-09,0.0,0.0,4.5934576549017825
20250519,7.672588609955796,6.713515033716681,1.2149729012364858e-09,0.0,0.0,4.363784772156694
20250520,7.288959179458006,6.3778392820308465,1.1542242561746614e-09,0.0,0.0,4.145595533548859
20250521,6.924511220485106,6.058947317929304,1.0965130433659283e-09,0.0,0.0,3.9383157568714156
20250522,6.57828565946085,5.755999952032838,1.041687391197632e-09,0.0,0.0,3.741399969027844
20250523,6.249371376487807,5.4681999544311966,9.896030216377502e-10,0.0,0.0,3.554329970576452
20250524,5.936902807663417,5.194789956709636,9.401228705558627e-10,0.0,0.0,3.3766134720476297
20250525,5.640057667280246,4.935050458874154,8.931167270280695e-10,0.0,0.0,3.2077827984452476
20250526,5.358054783916233,4.688297935930446,8.48460890676666e-10,0.0,0.0,3.0473936585229855
20250527,5.090152044720422,4.453883039133924,8.060378461428327e-10,0.0,0.0,2.895023975596836
20250528,4.8356444424844005,4.231188887177227,7.65735953835691e-10,0.0,0.0,2.750272776816994
20250529,4.59386222036018,4.019629442818365,7.274491561439065e-10,0.0,0.0,2.612759137976144
20250530,4.364169109342171,3.8186479706774468,6.910766983367112e-10,0.0,0.0,2.482121181077337
20250531,20.14596065387506,17.627715572143575,6.565228634198756e-10,0.0,0.0,11.458015122023468
20250601,19.138662621181307,16.746329793536397,6.236967202488818e-10,0.0,0.0,10.885114365922295
20250602,18.18172949012224,15.909013303859576,5.925118842364377e-10,0.0,0.0,10.340858647626181
20250603,17.27264301561613,15.113562638666597,5.628862900246158e-10,0.0,0.0,9.823815715244871
20250604,16.409010864835324,14.357884506733267,5.34741975523385e-10,0.0,0.0,9.332624929482629
20250605,15.588560321593556,13.639990281396603,5.080048767472157e-10,0.0,0.0,8.865993683008496
20250606,14.809132305513877,12.957990767326772,4.826046329098548e-10,0.0,0.0,8.422693998858069
20250607,14.068675690238182,12.310091228960433,4.584744012643621e-10,0.0,0.0,8.001559298915167
20250608,13.365241905726272,11.69458666751241,4.3555068120114394e-10,0.0,0.0,7.601481333969407
20250609,12.696979810439958,11.10985733413679,4.137731471410867e-10,0.0,0.0,7.221407267270936
20250610,12.062130819917959,10.554364467429949,3.9308448978403234e-10,0.0,0.0,6.86033690390739
20250611,11.45902427892206,10.026646244058451,3.734302652948307e-10,0.0,0.0,6.51732005871202
20250612,10.886073064975957,9.525313931855528,3.5475875203008914e-10,0.0,0.0,6.191454055776419
20250613,10.341769411727158,9.049048235262752,3.3702081442858467e-10,0.0,0.0,5.881881352987597
20250614,9.8246809411408,8.596595823499614,3.201697737071554e-10,0.0,0.0,5.587787285338218
20250615,9.33344689408376,8.166766032324633,3.041612850217976e-10,0.0,0.0,5.308397921071307
20250616,8.866774549379572,7.758427730708401,2.889532207707077e-10,0.0,0.0,5.0429780250177405
20250617,8.423435821910594,7.370506344172981,2.745055597321723e-10,0.0,0.0,4.790829123766854
20250618,8.002264030815065,7.001981026964331,2.607802817455637e-10,0.0,0.0,4.551287667578511
20250619,7.6021508292743105,6.6518819756161145,2.477412676582855e-10,0.0,0.0,4.323723284199585
20250620,7.222043287810594,6.3192878768353085,2.353542042753712e-10,0.0,0.0,4.107537119989606
20250621,6.860941123420064,6.003323482993543,2.2358649406160263e-10,0.0,0.0,3.902160263990125
20250622,6.517894067249061,5.703157308843865,2.124071693585225e-10,0.0,0.0,3.707052250790619
20250623,6.191999363886607,5.417999443401672,2.0178681089059635e-10,0.0,0.0,3.521699638251088
20250624,5.882399395692277,5.147099471231588,1.9169747034606651e-10,0.0,0.0,3.345614656338533
20250625,5.588279425907663,4.889744497670009,1.8211259682876317e-10,0.0,0.0,3.178333923521606
20250626,5.308865454612279,4.645257272786508,1.73006966987325e-10,0.0,0.0,3.0194172273455258
20250627,5.043422181881665,4.412994409147182,1.6435661863795874e-10,0.0,0.0,2.8684463659782495
20250628,4.791251072787581,4.192344688689823,1.561387877060608e-10,0.0,0.0,2.725024047679337
20250629,4.551688519148202,3.9827274542553313,1.4833184832075774e-10,0.0,0.0,2.5887728452953698
20250630,20.32410409319079,17.783591081542564,1.4091525590471985e-10,0.0,0.0,11.559334203030602
20250701,19.30789888853125,16.894411527465437,1.3386949310948385e-10,0.0,0.0,10.98136749287907
20250702,18.342503944104685,16.049690951092163,1.2717601845400964e-10,0.0,0.0,10.432299118235116
20250703,17.42537874689945,15.247206403537554,1.2081721753130916e-10,0.0,0.0,9.91068416232336
20250704,16.55410980955448,14.484846083360676,1.147763566547437e-10,0.0,0.0,9.415149954207193
20250705,15.726404319076755,13.76060377919264,1.0903753882200651e-10,0.0,0.0,8.944392456496832
20250706,14.940084103122917,13.072573590233008,1.0358566188090618e-10,0.0,0.0,8.497172833671991
20250707,14.19307989796677,12.418944910721356,9.840637878686087e-11,0.0,0.0,8.07231419198839
20250708,13.483425903068431,11.797997665185287,9.348605984751783e-11,0.0,0.0,7.66869848238897
20250709,12.809254607915008,11.208097781926021,8.881175685514194e-11,0.0,0.0,7.285263558269521
20250710,12.168791877519258,10.64769289282972,8.437116901238483e-11,0.0,0.0,6.921000380356045
20250711,11.560352283643294,10.115308248188233,8.015261056176558e-11,0.0,0.0,6.574950361338241
20250712,10.982334669461128,9.609542835778822,7.61449800336773e-11,0.0,0.0,6.246202843271329
20250713,10.433217935988072,9.12906569398988,7.233773103199343e-11,0.0,0.0,5.933892701107762
20250714,9.911557039188668,8.672612409290386,6.872084448039375e-11,0.0,0.0,5.637198066052375
20250715,9.415979187229235,8.238981788825866,6.528480225637406e-11,0.0,0.0,5.355338162749756
20250716,8.945180227867773,7.8270326993845725,6.202056214355536e-11,0.0,0.0,5.087571254612268
20250717,8.497921216474385,7.435681064415344,5.891953403637759e-11,0.0,0.0,4.833192691881654
20250718,8.073025155650665,7.063897011194577,5.5973557334558705e-11,0.0,0.0,4.591533057287571
20250719,7.669373897868131,6.710702160634847,5.317487946783077e-11,0.0,0.0,4.361956404423193
20250720,7.285905202974725,6.375167052603104,5.0516135494439226e-11,0.0,0.0,4.143858584202032
20250721,6.921609942825988,6.056408699972949,4.7990328719717265e-11,0.0,0.0,3.936665654991931
20250722,6.575529445684689,5.753588264974302,4.55908122837314e-11,0.0,0.0,3.7398323722423346
20250723,6.246752973400454,5.465908851725587,4.331127166954483e-11,0.0,0.0,3.552840753630218
20250724,5.934415324730431,5.192613409139307,4.1145708086067586e-11,0.0,0.0,3.3751987159487067
20250725,5.6376945584939095,4.932982738682341,3.9088422681764204e-11,0.0,0.0,3.206438780151271
20250726,5.355809830569214,4.686333601748224,3.7134001547675994e-11,0.0,0.0,3.046116841143708
20250727,5.088019339040753,4.452016921660813,3.527730147029219e-11,0.0,0.0,2.8938109990865217
20250728,4.833618372088715,4.229416075577772,3.3513436396777584e-11,0.0,0.0,2.749120449132196
20250729,4.591937453484279,4.017945271798883,3.18377645769387e-11,0.0,0.0,2.6116644266755857
20250730,4.362340580810065,3.8170480082089386,3.0245876348091764e-11,0.0,0.0,2.4810812053418068
20250731,20.14422355176956,17.626195607798493,2.8733582530687174e-11,0.0,0.0,11.457027145074715
20250801,19.13701237418108,16.744885827408567,2.7296903404152813e-11,0.0,0.0,10.884175787820977
20250802,18.180161755472025,15.907641536038138,2.5932058233945173e-11,0.0,0.0,10.33996699842993
20250803,17.27115366769842,15.112259459236231,2.4635455322247913e-11,0.0,0.0,9.822968648508432
20250804,16.4075959843135,14.35664648627442,2.3403682556135518e-11,0.0,0.0,9.33182021608301
20250805,15.587216185097823,13.638814161960697,2.2233498428328742e-11,0.0,0.0,8.865229205278858
20250806,14.807855375842932,12.956873453862661,2.1121823506912305e-11,0.0,0.0,8.421967745014916
20250807,14.067462607050784,12.309029781169528,2.006573233156669e-11,0.0,0.0,8.000869357764168
20250808,13.364089476698243,11.69357829211105,1.9062445714988354e-11,0.0,0.0,7.60082588987596
20250809,12.695885002863331,11.108899377505498,1.8109323429238934e-11,0.0,0.0,7.220784595382162
20250810,12.061090752720164,10.553454408630223,1.7203857257776986e-11,0.0,0.0,6.859745365613054
20250811,11.458036215084155,10.025781688198713,1.6343664394888134e-11,0.0,0.0,6.5167580973324
20250812,10.885134404329946,9.524492603788776,1.5526481175143728e-11,0.0,0.0,6.19092019246578
20250813,10.34087768411345,9.048267973599337,1.475015711638654e-11,0.0,0.0,5.8813741828424915
20250814,9.823833799907776,8.59585457491937,1.4012649260567211e-11,0.0,0.0,5.587305473700366
20250815,9.332642109912387,8.1660618461734,1.331201679753885e-11,0.0,0.0,5.307940200015349
20250816,8.866010004416767,7.757758753864731,1.2646415957661906e-11,0.0,0.0,5.04254319001458
20250817,8.422709504195929,7.369870816171494,1.201409515977881e-11,0.0,0.0,4.790416030513851
20250818,8.001574028986132,7.001377275362919,1.141339040178987e-11,0.0,0.0,4.550895228988159
20250819,7.601495327536825,6.651308411594773,1.0842720881700376e-11,0.0,0.0,4.32335046753875
20250820,7.2214205611599835,6.318742991015034,1.0300584837615356e-11,0.0,0.0,4.107182944161813
